Property,LandValue,BuildingValue,Acres,AboveSpace,Basement,Deck,Baths,Toilets,Fireplaces,Beds,Rooms,AC,Age,Car,PoorCondition,GoodCondition,Price
5359,18800,76200,0.14,840,0,0,1,0,0,3,2,1,46.8,0,0,1,98829
5360,15500,77000,0.23,1367,0,0,1,0,0,3,3,0,69.2,0,0,1,90000
5361,42100,213700,0.23,1475,600,204,2,1,0,3,4,1,6.6,670,0,0,227116
5362,53600,214700,0.37,2713,0,0,2,1,1,4,10,1,93.9,0,0,1,295497
5363,20200,102100,0.18,960,600,322,2,0,0,1,4,1,38.8,0,0,0,118199
5364,13900,52100,0.19,816,0,0,1,0,0,2,2,0,89.4,0,0,1,62244
5365,53900,241100,0.32,2096,0,0,2,1,2,3,4,1,61.8,483,0,1,265948
5366,27500,91100,0.17,899,0,0,1,0,1,2,2,1,69.5,0,0,1,115390
5367,26800,92000,0.17,1499,200,0,1,0,1,4,3,0,86.5,0,0,0,162791
5368,26200,91000,0.19,826,0,0,1,0,0,2,3,1,51,0,0,1,113274
5369,49200,185700,0.23,1714,0,0,2,0,2,3,4,1,62.3,215,0,1,181943
5370,29000,152000,0.18,1704,325,0,2,0,2,2,4,1,70.4,0,0,1,162791
5371,18000,76700,0.17,778,0,58,1,0,0,3,2,1,38.3,0,0,0,103899
5372,17000,77700,0.77,928,0,332,1,0,0,3,2,1,51.9,0,1,0,78799
5373,32000,122600,0.19,1548,0,144,1,1,1,3,3,1,79.4,0,1,0,113954
5374,4500,31200,0.1,704,0,0,1,0,1,2,2,0,93.4,0,0,0,43092
5375,12500,84800,0.19,784,480,120,1,0,0,3,1,1,26.8,0,0,0,101454
5376,19000,97600,0.17,1175,0,225,1,0,0,3,2,1,43,0,0,1,127359
5377,36300,129500,0.23,1441,0,0,2,1,0,3,3,1,10.7,462,0,0,135890
5378,22700,144400,0.18,1291,576,100,1,0,0,2,3,1,6.5,528,0,0,158098
5379,36900,96500,0.45,1202,0,0,1,0,1,3,2,1,68.5,0,0,1,123051
5380,24900,41600,0.47,784,0,64,1,0,0,2,2,0,91.2,0,0,0,88900
5381,19100,95900,0.22,864,396,324,2,0,0,3,2,1,39.8,0,0,1,110319
5382,26300,130400,0.16,810,471,192,2,0,0,2,4,1,27.8,0,0,0,136815
5383,11100,62600,0.15,1236,0,0,1,0,1,2,4,0,90.2,0,0,0,90000
5384,25500,131200,0.28,1334,0,128,1,1,0,3,3,1,10.8,676,0,0,155629
5385,14500,56400,0.26,1032,0,0,1,0,0,3,2,1,92.6,0,0,1,87425
5386,10200,47300,0.09,704,0,0,1,0,0,2,2,0,84.7,0,0,0,47514
5387,19500,88700,0.32,1418,0,126,1,1,0,4,3,1,75.6,0,0,1,101680
5388,18600,78600,0.17,1308,386,0,2,0,0,2,3,0,40.4,0,0,0,95759
5389,21000,101700,0.7,1166,0,260,1,0,0,2,4,1,82,0,0,1,122139
5390,15000,57500,0.15,1247,0,0,1,0,0,4,2,1,103.5,0,1,0,79480
5391,15700,64000,0.16,1278,0,0,1,0,0,3,2,0,104.6,0,0,1,28983
5392,11500,53600,0.15,620,0,216,1,0,0,2,2,1,58,0,0,1,79900
5393,17000,69200,0.16,1016,0,0,1,0,0,2,2,1,89.7,0,0,1,65569
5394,48300,195000,0.28,2121,0,123,2,0,0,3,4,1,60.6,0,0,1,178652
5395,23800,75500,0.23,1229,0,180,1,0,1,4,2,1,87.2,0,0,1,82000
5396,8400,42900,0.15,864,0,0,1,0,0,2,2,0,94.3,0,0,0,64159
5397,8800,44900,0.15,576,0,0,1,0,0,1,3,0,90.8,0,0,1,36445
5398,18300,123200,0.11,1785,0,0,1,0,0,3,5,0,104.2,0,0,1,115000
5399,33000,384600,0.14,2116,675,0,2,1,2,3,3,1,2.4,0,0,0,361970
5400,21900,82700,0.17,912,700,0,1,0,0,3,2,1,48.2,0,0,1,125000
5401,19200,59300,0.18,767,0,0,1,0,0,2,2,0,67.9,0,0,0,47280
5402,15000,57500,0.15,1247,0,0,1,0,0,4,2,1,103.4,0,1,0,49795
5403,15600,52100,0.15,775,0,0,1,1,0,2,2,1,88,0,1,0,47280
5404,16300,67900,0.15,907,0,0,1,0,1,3,2,0,83.4,0,0,1,93844
5405,25000,56100,0.43,1002,0,0,1,0,0,3,2,0,59.3,0,0,0,57000
5406,24000,89600,0.28,944,0,0,1,0,0,3,2,1,49.8,0,0,1,116672
5407,11700,39400,0.12,796,0,0,1,0,0,2,3,0,88.7,0,1,0,47514
5408,23700,93500,0.15,1112,400,180,2,0,0,2,2,1,83.3,0,0,1,112996
5409,27300,102900,0.16,1181,0,203,1,1,0,2,3,1,84.1,0,0,1,113000
5410,9900,73600,0.43,860,0,0,1,0,0,3,2,0,54.9,0,0,1,93476
5411,18900,87700,0.2,1063,0,0,1,0,0,3,2,1,60.5,0,0,1,107729
5412,26100,88000,0.16,930,0,0,1,0,1,2,3,1,83.7,0,0,1,103580
5413,20900,107400,0.25,992,520,144,2,0,0,3,2,1,32.4,0,0,1,141724
5414,9700,58200,0.11,1571,0,0,1,0,0,5,3,0,100.9,0,1,0,30535
5415,29100,91100,0.27,1026,360,0,1,0,0,2,3,1,54.3,0,0,1,112517
5416,28600,128300,0.24,1392,0,210,2,1,1,3,3,1,9.1,440,0,0,158000
5417,16100,58100,0.2,961,0,0,1,0,0,3,2,0,61,0,0,0,115421
5418,23200,89500,0.16,936,0,144,1,0,0,2,2,1,66.1,0,0,1,120000
5419,23100,86600,0.19,1040,0,0,1,0,0,3,2,0,48.6,0,0,0,118785
5420,17000,61500,0.16,792,0,0,1,0,0,2,2,1,85.8,0,0,0,81754
5421,22500,111800,0.19,1043,396,0,2,1,1,3,2,1,19.4,308,0,0,131190
5422,18800,92800,0.17,856,400,0,1,0,0,3,2,1,44.5,0,0,1,113083
5423,27800,108300,0.19,1177,0,0,2,0,0,3,3,1,57.9,0,0,1,133466
5424,20100,76200,0.16,923,0,0,1,0,0,2,3,0,93.8,0,0,1,85525
5425,28100,118500,0.2,1242,621,0,1,1,0,3,2,1,48.2,0,0,1,133500
5426,28200,123600,0.2,1274,650,0,1,1,1,3,4,1,53.6,240,0,1,135890
5427,15800,78700,0.15,1552,0,0,1,1,0,3,3,1,97.2,0,0,0,92000
5428,13900,72400,0.13,744,0,190,1,0,0,2,2,1,68.7,0,0,1,73741
5429,18400,85600,0.16,1099,0,0,1,0,0,3,3,1,54.9,231,0,1,113176
5430,32600,155400,0.19,1795,0,64,3,0,2,3,4,1,80.1,0,0,1,197000
5431,24800,59400,0.16,829,0,201,1,0,0,2,3,0,68.8,0,1,0,90619
5432,24000,66300,0.16,672,200,0,1,0,0,2,2,1,58.8,0,0,1,113274
5433,31800,133000,0.2,1534,424,374,2,0,1,3,3,1,83.6,0,0,1,168104
5434,19000,126700,0.32,1218,800,312,2,0,0,4,2,1,41.7,0,1,0,134939
5435,29700,80900,0.18,1204,0,0,1,0,1,3,3,0,94.6,0,0,0,126862
5436,21900,132300,0.2,1408,700,72,1,1,0,2,3,1,46.8,0,0,1,136914
5437,19000,99700,0.19,987,0,0,1,0,0,3,2,1,52.5,0,0,1,104530
5438,17600,72300,0.15,1296,0,0,1,0,0,2,4,1,86.9,0,0,1,104409
5439,22400,95300,0.15,1242,0,100,1,0,0,3,3,1,66.8,0,0,1,125341
5440,19100,68900,0.18,800,200,0,1,0,0,2,2,0,58.5,0,0,0,83624
5441,31200,96500,0.17,1128,0,0,1,1,0,3,2,1,58.1,0,0,1,95000
5442,16000,46800,0.18,672,0,0,1,0,0,2,2,0,54,0,1,0,40000
5443,59400,122000,0.83,1603,0,0,1,0,1,2,3,1,54.5,0,0,1,218564
5444,20700,84600,0.28,940,0,160,1,0,0,3,2,1,54.8,288,0,1,103424
5445,15900,68000,0.15,1309,0,0,2,0,0,3,2,1,78.4,0,1,0,80342
5446,22100,75500,0.15,896,120,0,2,1,0,2,3,1,69.8,0,0,1,124109
5447,34000,102900,0.22,1123,0,192,1,0,0,3,2,1,60.5,0,0,1,121136
5448,21400,59900,0.16,756,0,0,1,0,1,2,5,1,84.9,0,0,0,77814
5449,21200,80100,0.17,912,600,63,1,0,0,4,1,0,50.6,0,0,0,104530
5450,31100,117900,0.29,952,380,800,1,1,0,2,3,1,53.5,0,0,1,133039
5451,25700,117600,0.38,2283,0,0,2,0,2,3,3,0,52.2,698,1,0,155000
5452,17900,39400,0.16,660,0,0,1,0,0,2,2,0,89.7,0,0,0,47514
5453,22800,103600,0.22,1092,480,168,1,1,0,3,2,1,47,0,0,1,125980
5454,24400,91600,0.16,835,400,192,1,0,0,2,2,1,59.2,0,0,1,103800
5455,22000,66800,0.23,888,0,260,1,0,0,2,2,1,70.2,0,0,0,93000
5456,28200,97800,0.2,1085,0,0,1,0,1,2,3,1,68.9,0,0,1,138391
5457,14500,35900,0.15,660,0,9,1,0,0,2,3,0,91.3,0,0,0,25000
5458,23100,73100,0.42,670,230,0,1,0,0,2,2,1,28.6,0,0,1,86865
5459,6200,47800,0.25,1080,0,0,1,0,0,2,4,1,65.9,0,1,0,55160
5460,22800,93300,0.16,985,400,0,1,0,0,2,4,1,79.7,180,0,1,118690
5461,18800,68000,0.2,780,720,0,1,0,0,2,3,1,70.6,0,0,1,68030
5462,27200,83500,0.16,1488,0,0,1,0,0,4,3,1,90.8,0,0,0,101680
5463,20200,75100,0.53,1234,0,0,1,0,0,4,2,0,108.8,0,0,1,75844
5464,36200,215900,0.22,2405,0,0,2,0,0,4,4,1,146.5,0,0,1,191519
5465,21000,72600,0.15,727,350,0,1,0,0,2,2,1,58.5,0,0,1,110123
5466,53200,143000,0.36,1581,0,0,3,0,1,3,5,1,81.5,0,0,1,198133
5467,22800,123000,0.22,1416,368,100,2,1,1,3,3,1,18.4,400,0,0,148427
5468,23800,93900,0.24,952,180,100,2,0,0,3,2,1,19.3,44,0,0,116826
5469,4500,54000,0.16,936,0,112,1,0,0,2,2,0,46.4,0,0,1,74692
5470,15200,46300,0.14,842,0,0,1,0,0,2,2,1,86.6,0,1,0,63193
5471,27000,94500,0.18,1166,400,100,1,1,0,2,3,1,54.8,0,0,0,110812
5472,13100,158700,0.16,2480,0,0,1,1,2,4,4,1,45.1,0,0,1,142000
5473,16100,85700,0.15,1390,0,0,2,0,0,3,4,1,71.5,0,0,1,106006
5474,29400,94200,0.27,855,352,288,1,0,0,2,2,1,61.6,0,0,0,111182
5475,26900,109800,0.18,1070,350,136,2,0,0,3,2,1,51.8,0,0,1,137899
5476,22300,100400,0.15,1114,0,0,2,0,0,4,2,1,59.7,0,0,1,115934
5477,26900,84100,0.19,1050,0,140,2,0,0,3,2,1,54.7,0,0,0,99684
5478,18300,69800,0.17,864,0,0,1,0,0,3,2,0,42,0,0,0,64024
5479,25300,121800,0.15,1911,0,308,1,1,0,4,4,1,76.4,0,0,1,148427
5480,15100,4900,0.16,671,0,0,1,0,0,2,2,1,86.8,0,1,0,13790
5481,6600,42700,0.19,1129,0,120,1,0,0,4,3,0,93.5,0,0,0,76607
5482,16800,82800,0.15,1411,0,0,1,0,0,3,2,1,111.2,0,0,1,109900
5483,21600,60300,0.3,880,0,160,1,0,0,3,2,1,89.6,0,0,1,95028
5484,6800,255100,0.13,2458,0,0,2,2,1,4,3,1,49.6,0,0,1,199064
5485,22600,61700,0.29,1158,0,0,1,0,0,2,3,0,74.8,0,0,0,87664
5486,31500,151500,0.35,1840,0,200,2,1,1,3,5,1,10.4,680,0,0,181943
5487,14500,48600,0.13,1052,0,0,1,0,0,2,3,0,94.9,0,0,0,56637
5488,22900,72000,0.13,990,690,0,1,0,0,2,3,1,87.4,0,0,0,110123
5489,24800,117200,0.31,1020,360,120,1,1,1,3,3,1,29.3,504,0,0,103420
5490,16300,98300,0.15,1532,0,0,1,1,0,3,3,1,95.7,0,0,1,112323
5491,17000,83400,0.18,1050,0,0,1,0,1,4,2,1,57.3,0,0,1,104378
5492,19100,61100,0.19,684,0,0,1,0,0,2,2,1,54.3,0,0,0,73639
5493,12900,132700,0.22,2348,0,0,2,0,0,3,9,1,82.5,0,0,1,124487
5494,16200,37300,0.15,849,0,0,1,0,0,2,2,0,85.4,0,1,0,28728
5495,17700,79600,0.16,869,0,144,1,0,0,2,3,1,68.8,0,0,1,96529
5496,44600,115100,0.46,1088,200,196,1,1,0,3,3,1,50.3,0,0,1,134063
5497,28900,111400,0.21,1239,0,0,1,1,0,3,2,1,52.7,0,0,1,117834
5498,19600,114400,0.16,1329,350,84,2,0,0,3,3,1,55.4,0,0,1,129275
5499,21700,129900,0.38,1306,0,280,2,0,0,3,2,1,1.7,0,0,0,155629
5500,27000,122500,0.24,1176,997,192,2,1,0,3,3,1,23.5,616,0,1,142541
5501,29800,121900,0.23,1144,0,208,2,0,0,3,2,1,1.8,0,0,0,157500
5502,18200,67300,0.18,778,0,0,1,0,0,2,2,1,37.1,0,0,0,115000
5503,20600,100300,0.19,931,456,140,1,1,1,4,1,1,40.3,0,0,1,112038
5504,31600,157200,0.19,1668,0,0,2,0,1,3,3,1,76.4,0,0,1,186635
5505,30600,112100,0.19,999,0,0,1,0,1,2,3,1,69.3,0,0,1,172000
5506,20070,53700,0.26,1009,0,0,1,0,0,3,2,0,94.7,0,0,0,38011
5507,25700,110900,0.16,1568,0,0,1,0,1,3,4,1,90.5,0,0,1,138372
5508,21600,90100,0.23,1636,0,0,1,1,0,3,3,1,69.7,0,0,0,108332
5509,38000,175600,0.36,1893,400,0,3,1,1,3,5,1,12.4,984,0,0,205883
5510,33800,88900,0.35,1393,0,384,1,1,0,3,3,1,68.6,0,0,0,134939
5511,28900,147300,0.16,1391,100,146,2,0,1,3,3,1,87.3,0,0,1,167579
5512,18700,2500,0.53,730,0,0,1,0,0,2,2,0,58.2,0,1,0,22000
5513,30700,219900,0.19,1833,987,120,3,1,1,3,4,1,4.3,713,0,0,198222
5514,14400,84700,0.18,875,400,168,1,1,0,2,3,1,50.7,240,0,0,76022
5515,18900,90200,0.28,1742,0,392,2,0,0,4,3,1,95.4,0,0,1,100547
5516,20600,93800,0.19,1084,0,0,1,0,0,3,2,1,56.9,0,0,1,123124
5517,12400,69000,0.15,1095,0,0,1,0,0,4,2,1,56.8,0,0,0,83626
5518,25900,95300,0.17,1102,0,0,1,0,0,3,2,1,68.3,0,0,1,110123
5519,25800,103400,0.17,1046,528,0,1,0,0,3,3,1,57.3,0,0,1,129179
5520,20200,105700,0.24,1738,0,0,1,0,1,4,4,1,88.4,0,0,0,135978
5521,18600,50400,0.2,704,0,0,1,0,0,2,2,1,74.7,0,0,1,77923
5522,30500,199200,0.19,1754,575,194,3,1,1,3,5,1,4.6,602,0,0,215713
5523,19700,55200,0.16,720,0,0,1,0,0,2,2,1,86,0,0,0,100962
5524,16200,37300,0.15,849,0,0,1,0,0,2,2,0,85.6,0,1,0,85430
5525,16300,75000,0.15,1272,0,144,1,0,0,2,2,0,59.3,0,0,0,95664
5526,36900,82200,0.25,778,0,260,1,0,1,2,3,1,96.7,0,0,1,120685
5527,20400,90700,0.24,1101,0,196,1,0,1,3,3,1,69.4,0,0,1,112996
5528,18700,107600,0.22,1090,0,120,2,0,0,3,2,1,1.4,0,0,0,131573
5529,16900,92700,0.15,959,0,150,1,1,0,3,2,1,13.2,0,0,0,120000
5530,23500,71400,1,1196,0,0,1,0,0,3,2,1,40.4,0,0,0,80438
5531,17500,71800,0.15,992,0,0,1,0,1,2,3,1,94.3,120,0,1,93365
5532,26500,94500,0.17,1590,0,0,1,0,1,3,4,1,95.8,0,0,0,117359
5533,25800,117400,0.17,1311,364,0,1,0,0,3,3,1,62.3,0,0,1,105335
5534,36000,114400,0.36,1851,0,175,1,1,1,3,4,1,82.7,0,0,1,173806
5535,25400,80300,0.35,1054,0,0,1,0,0,3,2,1,69.7,220,0,1,69370
5536,15000,90600,0.18,816,800,192,2,0,0,3,2,1,49.5,0,0,1,129713
5537,19500,41600,0.19,432,0,0,1,0,0,1,2,0,58.5,0,0,0,19595
5538,40000,112100,0.44,1581,450,0,1,0,1,3,3,1,86.3,0,0,1,162000
5539,22000,95300,0.18,988,250,0,1,0,1,3,2,1,46.6,0,0,1,70320
5540,45000,252500,0.36,2985,336,0,2,1,1,3,4,1,31.5,483,0,1,299337
5541,21800,89500,0.16,1314,0,100,2,0,0,3,3,1,16.9,0,0,1,127064
5542,21400,116800,0.17,1053,420,100,2,1,1,3,2,1,18.3,160,0,0,143639
5543,6100,38900,0.09,912,0,0,1,0,0,3,3,0,139.2,0,1,0,65900
5544,29200,97000,0.45,1404,0,0,1,0,0,3,3,1,53.2,0,0,1,118900
5545,29000,128800,0.22,1485,0,336,1,0,0,3,4,1,56.7,0,1,0,124800
5546,2900,34500,0.06,918,0,0,1,0,0,2,2,0,95,0,0,0,36445
5547,42800,192900,0.44,1568,1400,0,3,0,1,3,7,1,9.2,600,0,0,202000
5548,28500,120900,0.2,1462,0,128,2,1,1,3,3,1,17.6,352,0,0,154800
5549,15900,63300,0.15,1119,0,0,1,1,0,2,1,1,108.9,0,0,0,90127
5550,35900,120100,0.48,1230,0,120,2,0,0,3,2,1,2.2,0,0,0,147900
5551,27800,121900,0.24,1040,500,0,2,0,1,4,3,1,39.6,528,0,1,150144
5552,27400,60100,0.19,1481,0,0,1,0,1,3,3,0,62.7,0,0,0,80774
5553,13500,48400,0.16,768,0,0,1,0,0,2,3,1,71.8,0,0,0,74859
5554,24300,130400,0.15,1540,400,0,1,1,1,3,3,1,78.1,209,0,1,149000
5555,23100,113900,0.23,1105,286,100,2,0,1,3,2,1,20.2,0,0,0,134000
5556,27100,92600,0.19,1037,0,0,1,0,0,3,2,1,59.6,308,0,1,117122
5557,26800,96500,0.18,1052,0,0,1,0,0,2,3,1,51.5,0,0,1,121635
5558,35500,147900,0.22,1725,600,0,2,1,2,4,2,1,72.9,0,0,1,192073
5559,17700,94000,0.21,1092,546,0,1,0,0,3,2,1,53.8,0,0,1,111649
5560,23200,101700,0.21,900,700,112,1,0,1,2,3,1,47.1,0,0,1,111000
5561,22400,115000,0.18,1166,0,276,1,1,0,3,2,1,36.2,0,0,1,138500
5562,14800,97200,0.16,1452,0,0,2,0,0,3,2,1,49.3,0,0,1,123530
5563,24300,103900,0.6,970,350,0,1,0,0,2,2,1,56,253,0,1,128000
5564,16700,52900,0.3,720,0,0,1,0,0,2,2,0,53.9,0,0,0,34475
5565,28200,74300,0.2,1339,0,0,1,0,0,2,3,1,67,0,0,1,120000
5566,32900,105700,0.19,1356,0,0,1,0,1,3,3,1,57.9,0,0,1,132777
5567,30200,83900,0.16,892,0,0,1,0,0,2,2,1,41.6,0,0,1,118785
5568,9300,51300,0.15,1452,0,0,2,0,0,4,3,1,118.8,0,1,0,69370
5569,15900,74700,0.16,957,0,0,1,0,0,3,2,1,84.7,0,0,1,88281
5570,18600,104900,0.18,1330,400,96,2,0,0,3,2,1,42.6,0,0,0,119735
5571,20100,82400,0.16,960,0,0,1,0,0,2,2,0,34.2,0,0,0,88000
5572,5800,29000,0.15,762,0,0,1,0,0,2,3,0,109,0,0,0,29550
5573,35200,68800,0.91,1152,0,0,1,0,0,2,3,1,85.8,0,1,0,97783
5574,30700,148900,0.22,2125,0,340,3,0,1,4,4,1,100,0,0,1,138884
5575,45300,93400,0.19,799,0,224,1,0,0,2,3,1,63.5,0,0,1,124486
5576,15500,54200,0.15,1140,0,0,1,0,0,2,3,1,95.4,0,0,0,63201
5577,27400,95500,0.18,978,407,0,1,0,0,3,2,1,48.6,0,0,1,126387
5578,29500,41200,0.17,640,0,0,1,0,0,1,2,0,87.3,0,0,0,62000
5579,38500,116900,1.15,1152,0,0,1,0,1,3,2,1,57.5,0,0,1,129275
5580,21400,100200,0.18,1214,0,344,1,0,1,4,2,1,56,0,0,1,144794
5581,34300,119600,0.21,1404,0,100,2,1,1,3,2,1,3.2,440,0,0,169000
5582,11600,65400,0.17,954,0,116,1,0,0,2,3,1,93.4,0,0,1,65116
5583,5600,75800,0.13,977,0,100,2,0,0,3,2,1,9.5,0,0,0,95028
5584,132900,346400,1.24,2432,400,0,2,1,2,4,2,1,56,440,0,1,477721
5585,18900,61800,0.15,696,400,0,1,0,0,2,3,1,66.4,0,0,1,61286
5586,17800,98700,0.16,840,0,104,1,0,0,3,2,1,38.7,0,0,1,119735
5587,18700,88000,0.17,924,0,0,1,0,0,3,2,1,44.9,0,0,1,96529
5588,35100,180200,0.15,1123,0,167,1,1,1,2,3,1,48.8,0,0,1,182223
5589,16600,61300,0.15,786,0,0,1,0,0,2,2,1,70.6,0,0,1,85525
5590,31500,109600,0.18,1596,0,0,1,1,1,2,4,1,89.4,0,0,1,146895
5591,20600,51800,0.57,915,0,0,1,0,0,3,2,1,89.2,0,0,0,68000
5592,18800,112100,0.15,1052,420,100,2,1,0,3,2,1,17.5,160,0,0,138740
5593,30400,146600,0.18,1608,360,0,1,1,1,3,3,1,74.4,0,0,1,143639
5594,15000,59400,0.16,672,336,120,1,0,0,2,2,1,67,0,0,0,49250
5595,29300,97400,0.91,912,350,0,1,0,0,3,2,1,42.6,0,0,0,118785
5596,9200,59300,0.29,882,0,0,1,0,0,3,2,0,73.3,0,0,0,75650
5597,29000,84200,0.29,861,200,55,1,0,0,3,2,1,40.4,0,0,1,110123
5598,25700,117600,0.38,2283,0,0,2,0,2,3,3,0,52.7,698,1,0,147293
5599,26800,191200,0.24,1495,0,168,2,0,1,3,2,1,3.4,490,0,0,205787
5600,20200,118600,0.41,1285,0,160,1,1,0,3,2,1,45.3,0,0,1,143639
5601,29800,83100,0.23,1044,0,0,1,0,0,3,2,1,54.3,0,0,0,81874
5602,19300,84500,0.21,1260,0,140,1,0,0,3,3,1,37.4,0,0,1,103420
5603,54000,288900,0.32,1873,1011,0,2,1,2,3,2,1,55.2,504,0,1,340000
5604,17500,55500,0.16,1444,0,0,1,0,1,3,4,0,96.9,0,1,0,93574
5605,16900,68400,0.15,1174,0,42,1,0,0,2,2,1,76.5,0,0,0,76512
5606,12900,72600,0.17,1009,0,0,1,0,0,2,3,1,87.5,0,0,1,71820
5607,28100,75200,0.5,1006,0,110,1,0,1,2,3,0,41.2,240,0,1,90000
5608,28000,93200,0.16,1499,0,0,1,1,1,3,2,1,67.9,0,0,1,155629
5609,26900,107500,0.16,1433,200,160,1,1,0,4,2,1,63.5,0,0,1,143492
5610,21800,76400,0.29,1395,0,0,1,0,0,3,3,1,84.8,0,0,0,68949
5611,21600,144700,0.18,1217,676,128,3,0,1,4,4,1,10.3,484,0,0,150342
5612,18500,121000,0.17,1073,200,0,2,0,0,3,2,1,44.6,0,0,1,124961
5613,20900,106700,0.26,1104,500,0,1,0,1,4,1,1,53.7,286,0,1,113938
5614,22800,115900,0.23,1372,436,256,1,1,0,3,2,1,47.2,440,0,1,128500
5615,18200,53600,0.16,768,0,0,1,0,1,2,2,0,70.7,0,0,1,65284
5616,47400,102700,1.08,1634,0,0,1,1,1,4,3,0,84.8,0,0,1,182223
5617,29900,131200,0.18,1764,0,168,1,0,1,3,3,1,91.4,0,0,1,165664
5618,18800,46900,0.15,768,0,80,1,0,0,2,2,1,81.2,0,0,0,60000
5619,14900,91400,0.17,984,400,121,1,0,1,3,2,1,49.6,200,0,1,109282
5620,19800,84200,0.2,864,400,132,1,0,0,3,2,1,53.3,0,0,1,115773
5621,24600,154000,0.88,1468,0,0,2,0,1,3,3,1,4.3,528,0,0,170164
5622,30500,62200,0.18,981,360,0,1,0,0,3,2,1,62.9,0,0,0,130265
5623,27100,87700,0.18,906,0,226,1,0,0,2,2,1,58.5,0,0,0,110602
5624,22300,145700,0.34,1701,500,160,1,1,0,3,2,1,48.8,0,0,0,113274
5625,19900,104300,0.23,1672,0,0,2,1,0,2,3,1,90.3,0,0,1,112996
5626,26000,73800,0.15,935,0,459,1,0,0,2,3,1,76.7,0,0,1,118309
5627,25900,141700,0.15,1336,0,159,2,0,0,4,3,1,56.4,0,0,1,145075
5628,15700,47100,0.16,704,0,0,1,0,0,2,2,0,59.9,0,0,0,58380
5629,16200,26000,0.16,977,0,0,1,0,0,2,2,0,85.2,0,1,0,15000
5630,28700,80600,0.19,1037,0,85,1,0,0,3,2,1,41.5,0,0,1,126019
5631,5700,82300,0.15,1372,0,0,1,0,0,3,3,0,37.8,0,0,1,98007
5632,21800,113200,0.28,1184,0,0,1,1,0,3,2,1,51.5,440,0,1,125912
5633,19300,82400,0.15,834,0,0,1,0,1,2,3,1,75.6,0,0,1,95028
5634,16400,56500,0.21,1012,0,0,1,0,0,3,2,0,59.8,0,1,0,39400
5635,10200,62200,0.18,1468,0,0,2,0,0,3,4,1,101.1,0,0,0,45000
