Property,LandValue,BuildingValue,Acres,AboveSpace,Basement,Deck,Baths,Toilets,Fireplaces,Beds,Rooms,AC,Age,Car,PoorCondition,GoodCondition,Price
322,23900,66800,0.21,768,0,0,1,0,0,2,2,1,84.5,0,0,1,99678
323,20900,68800,0.24,864,0,192,1,0,1,3,2,0,53.5,0,0,1,74430
324,20400,69900,0.22,875,0,215,1,0,0,2,3,1,72.2,0,0,1,88500
325,22700,95000,0.25,1040,0,0,1,1,0,3,2,1,55.6,0,0,1,110860
326,20400,90300,0.19,1141,600,0,1,1,0,3,3,0,62.5,0,0,0,115584
327,23800,80600,0.36,945,0,140,1,0,0,3,2,1,38.5,0,0,0,90375
328,16600,50600,0.15,988,0,0,1,0,0,2,3,1,84.2,0,1,0,85000
329,20200,63600,0.21,960,0,0,1,0,0,3,2,1,92.6,0,0,1,96400
330,13400,74900,0.2,816,0,0,1,0,0,2,2,1,49.6,0,1,0,43380
331,7400,71600,0.08,912,400,48,2,0,1,3,2,1,29.7,0,0,0,86760
332,23200,86000,0.24,905,600,110,1,0,0,3,2,1,33.2,0,0,0,113077
333,25300,90000,0.35,925,730,0,2,0,0,5,1,1,32.1,0,0,1,133500
334,33600,32400,0.25,792,0,0,1,0,0,1,3,0,106.4,0,1,0,94469
335,18500,60200,0.17,1008,0,0,1,0,0,3,1,1,99.3,0,0,0,100195
336,13900,50700,0.19,864,0,0,1,0,0,2,2,0,90.6,0,0,0,77120
337,15500,70100,0.33,1374,0,324,1,0,0,3,3,0,101.6,0,0,0,89652
338,15600,116200,0.28,1007,312,0,2,0,0,2,2,1,17.4,0,0,0,113554
339,28200,124400,0.28,1221,0,163,2,1,0,3,2,1,14.3,0,0,0,149720
340,34500,196200,0.47,1630,550,112,2,1,1,4,1,1,30.2,484,0,1,260000
341,21300,88100,0.19,816,380,0,1,1,0,3,2,1,42.6,0,0,1,99292
342,39200,131300,0.47,1118,400,0,2,1,1,3,4,1,18.2,0,0,1,166500
343,33200,291000,0.25,1649,1200,0,3,1,2,3,3,1,6.6,674,0,0,327761
344,13700,48900,0.26,720,0,0,1,0,0,2,2,1,59.3,0,0,1,84450
345,15400,107700,0.15,1059,300,60,2,0,0,3,2,1,28.1,0,0,1,116000
346,16500,87700,0.14,1076,0,0,1,0,0,2,3,1,57.7,0,0,0,89652
347,22500,85000,0.19,920,450,0,1,1,0,2,3,1,66.1,0,0,0,115000
348,27300,101800,0.37,1648,0,0,1,0,0,3,3,1,79.3,0,0,1,137300
349,23800,104700,0.22,1040,276,100,2,0,0,3,2,1,18.4,0,0,0,117199
350,47300,298800,0.36,2879,700,54,3,1,1,4,4,1,31.4,391,0,0,286271
351,36600,238700,0.28,2828,0,400,2,1,2,3,3,1,25.5,0,0,1,248101
352,23400,95600,0.22,1054,0,350,1,1,0,3,2,1,22.6,0,0,1,139781
353,36400,167800,0.7,1458,800,178,3,0,1,3,2,1,9.1,440,0,0,184000
354,19300,121400,0.15,1101,744,96,1,1,0,2,2,1,4.2,392,0,0,131207
355,15800,149700,0.12,1285,0,160,2,0,0,3,2,1,3.2,432,0,0,153500
356,23700,90800,0.21,857,600,128,1,0,0,2,2,1,17.5,0,0,1,133033
357,13700,95400,0.19,884,345,100,1,0,0,3,1,0,29.2,0,0,0,102900
358,42400,135600,0.77,1907,0,0,1,2,1,2,4,1,54.1,0,0,0,165000
359,9800,63600,0.12,988,0,0,1,0,0,2,4,1,51.7,0,0,1,65456
360,15400,68600,0.23,1153,0,279,1,1,0,3,4,1,81.3,0,0,0,92084
361,8900,66400,0.11,1126,0,102,1,0,0,3,3,0,116.5,0,0,1,62025
362,13300,80000,0.17,1504,0,0,2,0,0,3,3,0,88.3,0,0,0,74335
363,13400,53800,0.17,750,0,0,1,0,0,3,2,0,66.2,0,0,1,38500
364,28100,105300,0.12,1429,0,48,1,0,1,2,4,1,68.3,0,0,1,136500
365,3300,53800,0.08,1436,0,230,1,0,0,3,3,1,102.2,0,0,0,75000
366,16200,93900,0.29,2304,0,0,2,0,0,7,4,0,108.7,0,0,0,125321
367,10800,113200,0.09,960,480,0,2,0,0,2,2,1,2.5,0,0,0,124528
368,28600,123700,0.12,1787,0,84,2,0,1,3,5,1,125.4,0,0,1,181305
369,12400,43900,0.05,867,0,0,1,0,0,2,3,0,115.4,0,0,0,57254
370,14300,64600,0.17,780,600,192,1,1,0,2,2,1,61.3,0,0,0,86836
371,17600,78600,0.17,1462,0,0,2,0,0,4,6,1,68.6,0,0,1,96304
372,7800,59600,0.06,1006,0,0,1,0,0,2,3,1,93.4,200,0,1,83973
373,17000,96600,0.15,1228,0,0,1,1,0,3,3,1,27.3,288,0,1,100195
374,17100,38900,0.15,816,0,0,1,0,0,2,2,0,95.1,0,0,0,65000
375,17600,68500,0.16,942,0,0,1,0,0,2,2,1,48.2,0,0,0,85000
376,17600,99700,0.16,1456,0,144,1,0,0,5,3,1,54.2,0,0,1,122000
377,5400,56700,0.13,1552,0,240,1,1,0,4,3,1,74.2,0,0,0,79900
378,7500,104800,0.16,1232,0,0,1,1,0,4,3,0,98.2,0,0,1,99500
379,5500,84000,0.12,1213,0,112,1,0,0,3,3,1,58.4,0,0,1,92084
380,3800,52700,0.06,1220,0,212,1,0,0,3,3,1,103.6,0,0,0,62660
381,9900,88800,0.19,1064,0,130,1,0,0,3,1,1,9.5,0,0,0,96400
382,14600,37300,0.15,624,0,0,1,0,0,1,3,1,98.4,0,0,0,81110
383,9300,64900,0.17,1353,0,0,2,0,0,4,5,0,128.2,0,0,1,82000
384,9500,57600,0.28,1458,0,0,1,0,0,2,3,0,123.2,0,0,1,33150
385,10000,48900,0.34,1384,0,0,1,1,0,3,4,0,120.3,0,0,0,43000
386,5500,41900,0.12,1037,0,0,1,0,0,3,2,0,133.6,0,0,0,26992
387,5500,54900,0.12,1488,0,0,1,0,0,4,3,0,125.7,0,0,1,61600
388,4800,43200,0.1,769,0,0,1,0,0,2,3,0,127.2,0,0,1,63000
389,8400,55100,0.19,1261,0,0,1,0,1,2,4,1,86.2,0,0,0,53500
390,12400,67900,0.13,994,0,0,1,0,0,3,2,1,62.3,0,0,0,82500
391,10500,43200,0.1,920,0,0,1,0,0,3,3,0,108.7,0,0,0,19280
392,17300,45600,0.2,1033,0,0,1,0,0,3,2,0,108.1,0,1,0,92000
393,4500,38700,0.16,768,0,112,1,0,0,2,2,0,59.4,0,0,1,76339
394,4400,32100,0.16,520,0,0,1,0,0,2,2,1,41.4,0,0,0,57159
395,4400,40800,0.16,716,0,287,1,0,0,2,2,0,43.5,0,0,1,58208
396,5900,35500,0.18,788,0,0,1,0,0,2,2,0,83.3,0,0,0,76339
397,16400,58600,0.16,836,0,432,1,0,0,3,2,0,52.3,228,0,1,76243
398,16400,73300,0.16,1300,0,100,1,0,1,3,3,1,84.5,0,0,0,100195
399,16300,38500,0.16,824,0,0,1,0,0,2,2,0,82.1,0,0,0,75000
400,16300,46000,0.16,689,0,0,1,0,0,1,3,0,89.1,0,0,1,49900
401,8900,48800,0.09,884,0,0,1,0,0,2,2,1,92.7,0,0,0,62660
402,14100,56200,0.14,1051,0,0,1,0,0,3,2,1,96.2,0,0,1,83000
403,16800,57300,0.16,912,0,0,1,0,0,3,2,1,87.7,0,0,0,87724
404,18300,75200,0.25,720,0,0,1,0,0,2,2,1,53.6,0,0,0,72204
405,16700,46500,0.17,792,0,0,1,0,0,2,3,0,86.7,0,0,1,77120
406,16700,63200,0.16,768,0,0,1,0,0,2,2,1,95.7,0,0,1,77120
407,10700,111900,0.11,1764,0,64,2,0,0,3,3,1,68.1,0,0,1,80000
408,16600,43800,0.17,624,0,0,1,0,0,2,2,0,67.2,0,0,0,47030
409,9100,58600,0.29,882,0,0,1,0,0,3,2,0,72.1,0,0,0,78000
410,20700,98400,0.21,984,0,0,1,0,0,4,2,1,38.2,0,0,1,138500
411,20000,83800,0.19,922,340,0,1,1,0,3,2,1,47.5,0,0,1,128726
412,22400,53500,0.23,800,0,80,1,0,0,2,2,1,92.1,0,0,1,85000
413,15300,56500,0.15,978,0,0,1,0,0,2,2,0,90.7,0,0,1,72204
414,10300,61700,0.1,1056,0,0,1,0,0,2,3,1,100.6,0,0,1,68926
415,15500,52700,0.16,996,0,84,2,0,0,3,2,1,103.2,0,0,0,89500
416,4600,50900,0.21,954,0,0,1,0,0,3,3,1,47.5,0,0,0,79202
417,17100,76600,0.21,982,0,240,1,0,0,3,3,0,40.4,0,0,1,100195
418,10100,63600,0.11,850,0,0,1,0,0,2,2,1,48.5,0,0,1,60732
419,10400,112900,0.11,2176,0,200,2,0,0,4,2,1,62.7,0,0,1,130141
420,13100,74100,0.14,836,0,0,1,0,0,3,2,1,48.4,0,0,0,81110
421,22400,149700,0.14,1381,0,144,2,0,1,3,2,1,5.4,484,0,0,167278
422,26500,155500,0.17,1750,0,0,2,0,1,3,2,1,5.5,506,0,0,174485
423,26600,155200,0.17,1628,0,120,2,1,1,3,3,1,5.6,441,0,0,165809
424,35500,174900,0.22,1900,0,299,2,1,1,4,3,1,5.1,600,0,0,216000
425,31300,201700,0.2,1604,870,315,2,1,1,2,2,1,6.5,701,0,0,232662
426,38900,221600,0.24,1617,1220,216,3,0,1,4,6,1,4.4,731,0,0,250487
427,35000,264000,0.22,2244,788,192,3,1,1,4,6,1,1.3,720,0,0,271957
428,36000,158900,0.22,1340,0,0,2,0,1,3,2,1,1.2,400,0,0,198520
429,22400,106000,0.22,868,800,140,1,1,0,4,3,1,34.1,0,0,1,97760
430,27100,81000,0.33,826,0,0,1,0,0,3,2,1,48.6,0,0,1,93990
431,16700,74300,0.18,976,0,0,1,0,0,2,3,1,101.4,0,0,1,71091
432,12100,55900,0.15,900,450,292,1,1,1,4,1,1,44.2,0,1,0,93000
433,21200,114700,0.33,1512,0,0,1,0,1,2,3,1,27.3,216,0,1,125606
434,16600,52900,0.16,1104,0,100,1,0,0,3,3,0,93.6,0,0,0,79048
435,16000,81600,0.23,852,0,0,1,0,0,2,2,1,45.6,0,0,0,101220
436,16800,56800,0.25,760,0,356,1,0,0,2,2,0,68.2,0,0,0,75000
437,31900,75800,0.91,864,0,0,1,0,0,2,1,1,72.2,0,0,1,72000
438,19200,95300,0.22,1096,0,152,1,0,0,3,2,1,50.4,0,0,1,114508
439,19600,36500,0.25,412,0,0,2,0,0,1,2,1,73.3,0,0,1,28627
440,14300,59100,0.17,792,0,48,1,0,0,2,2,0,49.4,0,0,0,76339
441,10200,27500,0.14,624,0,0,1,0,0,1,2,0,74.7,0,0,0,54948
442,26500,109900,0.38,978,456,0,1,1,1,4,1,1,39.5,308,0,1,128154
443,16200,60700,0.17,832,0,0,1,0,0,2,3,1,54.7,0,0,0,83386
444,11700,80300,0.15,989,0,0,1,0,0,2,3,1,56.4,0,0,1,103916
445,22700,98600,0.19,859,0,0,2,0,0,2,3,1,48.5,264,0,1,110691
446,16800,53100,0.15,676,0,0,1,0,0,1,3,0,46.6,0,0,0,57744
447,15900,72600,0.14,900,0,0,1,0,0,4,2,1,58.2,0,0,1,81000
448,16700,86600,0.15,840,0,0,1,0,1,2,2,1,45.5,0,0,1,108783
449,16900,100000,0.15,922,0,140,1,0,0,3,2,1,11.1,0,0,0,128100
450,21600,50200,0.29,672,0,0,0,1,0,2,2,1,86.4,0,0,1,42464
451,23300,74700,0.72,816,480,0,1,0,0,2,3,0,45.4,0,0,0,85881
452,14600,97100,0.18,962,500,0,2,0,0,2,3,1,33.1,0,0,1,125000
453,22500,60000,0.48,770,0,109,1,0,0,2,3,1,88.4,0,0,1,88744
454,14200,65900,0.15,780,0,0,1,0,0,2,2,1,50.3,0,0,1,71568
455,14400,65500,0.15,922,0,196,1,0,0,2,2,1,58.4,0,0,1,96798
456,13200,45800,0.21,602,0,148,1,0,0,1,3,1,72.3,196,0,1,93038
457,11500,121500,0.15,1100,0,155,2,0,0,3,2,1,1.3,0,0,0,129681
458,11500,21400,0.15,660,0,0,1,0,0,2,2,1,53.6,0,1,0,11086
459,14100,50800,0.15,684,0,0,1,0,0,2,2,0,86.5,168,0,1,71568
460,15000,54100,0.16,660,0,0,1,0,0,2,2,1,92.2,0,0,1,69900
461,24500,109400,0.25,972,400,280,1,1,0,3,2,1,49.2,0,0,1,122000
462,21400,110900,0.41,1489,0,0,2,0,1,3,3,1,59.7,528,0,1,137853
463,12600,82800,0.17,784,0,0,1,0,0,2,2,1,32.2,432,0,0,82000
464,14900,70700,0.16,1152,0,0,1,0,0,3,3,0,99.2,0,0,1,63910
465,15000,77200,0.16,785,0,0,1,0,0,2,2,1,43.4,0,0,1,89736
466,15400,47900,0.17,728,0,0,1,0,0,2,2,0,49.5,0,1,0,52292
467,24700,98000,0.2,914,400,96,1,0,0,3,2,1,28.2,0,0,1,124900
468,22100,93400,0.21,975,300,0,1,0,0,3,2,1,49.4,0,0,1,121188
469,20500,95200,0.17,924,168,528,1,0,0,3,2,1,35.2,0,0,1,123000
470,18500,95700,0.15,924,470,100,1,0,1,3,2,1,48.4,0,0,1,117371
471,21500,73700,0.18,912,0,0,1,0,0,3,2,1,47.3,0,0,0,82064
472,21300,102700,0.19,1194,500,105,2,1,0,3,2,1,47.4,0,0,1,140750
473,21400,89900,0.17,988,266,0,1,0,0,3,2,1,46.5,0,0,1,138364
474,21700,113800,0.19,1026,494,332,1,0,1,3,2,1,46.7,288,0,1,120501
475,20800,109200,0.17,1047,437,356,2,0,0,3,2,1,41.4,0,0,1,133593
476,20900,90700,0.19,929,336,168,1,1,0,3,2,1,42.1,0,0,1,140000
477,24500,88700,0.36,944,375,0,1,0,0,3,2,1,43.2,0,0,1,116900
478,20700,110200,0.18,1246,564,160,2,0,1,4,1,1,41.5,0,0,1,125959
479,20800,93700,0.19,1023,200,160,1,0,0,3,2,1,42.4,0,0,1,129776
480,21100,97700,0.18,950,300,324,1,1,0,4,1,1,44.1,0,0,1,125000
481,15200,84900,0.15,978,0,0,1,0,0,3,2,1,48.3,0,0,1,102103
482,41300,139100,0.19,1323,0,100,2,0,0,3,2,1,1.1,440,0,0,179900
483,17100,117800,0.2,1120,0,100,2,0,0,3,2,1,1.3,0,0,0,130730
484,23200,106300,0.24,1071,294,0,1,1,1,3,2,1,47.6,0,0,1,120404
485,27100,107700,0.46,1288,0,0,1,0,0,3,3,1,51.5,0,0,1,133498
486,30000,61700,0.57,1042,0,112,1,0,0,3,2,1,94.7,187,0,0,112789
487,28600,83800,0.46,940,0,0,1,0,0,2,3,1,67.7,0,0,1,106040
488,22100,48600,0.21,660,0,0,1,0,0,2,2,0,81.4,0,0,1,66797
489,16800,63800,0.16,704,0,80,1,0,0,2,3,1,85.3,0,0,1,71568
490,13700,59400,0.12,859,0,0,1,1,0,2,2,1,92.4,0,0,1,81110
491,16100,79900,0.15,1020,0,0,1,0,0,2,3,1,86.6,0,0,1,98328
492,16100,19200,0.15,702,0,0,1,0,0,2,2,0,108.6,0,1,0,46272
493,16900,52400,0.18,780,0,36,1,0,0,2,2,1,64.2,0,0,1,72000
494,15700,65800,0.15,1098,0,0,1,0,1,3,3,1,69.6,0,0,0,84736
495,7000,53000,0.07,1129,0,0,1,0,0,3,3,0,93.5,0,0,0,68705
496,16400,67600,0.18,983,0,0,1,0,0,3,2,1,69.6,0,0,1,86664
497,10900,46100,0.1,667,0,0,1,0,0,2,2,1,58.3,0,0,1,73381
498,16700,77200,0.15,920,0,252,1,0,1,2,2,1,68.7,0,0,1,84832
499,16800,64000,0.15,736,360,329,1,1,0,2,2,1,68.4,0,0,1,92561
500,21500,129000,0.18,1066,0,264,1,0,1,2,3,1,6.4,440,0,0,135024
501,16800,84400,0.16,1080,0,180,1,0,0,2,2,1,62.6,0,0,1,105076
502,16000,58800,0.15,780,0,0,1,0,0,2,3,1,85.4,0,0,1,87790
503,11600,41400,0.12,864,0,0,1,0,0,2,2,1,49.3,0,0,1,90652
504,22100,89100,0.37,1316,0,0,1,1,0,4,2,1,55.5,0,0,1,115584
505,12700,42000,0.17,528,0,0,1,0,0,1,2,0,98.2,0,0,1,74300
506,16300,55600,0.16,768,0,0,1,0,0,2,2,0,88.3,0,0,1,84000
507,16300,51200,0.16,838,0,0,1,0,0,2,2,0,87.1,0,0,0,72000
508,16400,57300,0.16,1116,0,0,1,1,0,2,3,0,103.2,0,0,0,60600
509,16000,73100,0.15,1307,150,128,1,0,0,3,2,1,90.3,0,0,1,83973
510,13300,28800,0.12,868,0,0,1,0,0,2,2,0,83.3,0,0,0,40078
511,15900,87300,0.15,1464,0,0,2,0,0,3,4,1,101.5,0,0,1,89698
512,14000,94700,0.14,1742,0,0,2,0,0,5,3,1,96.7,0,0,1,117609
513,16000,78100,0.15,778,0,0,1,0,1,2,2,1,58.4,0,0,1,95424
514,10800,50400,0.15,660,0,0,1,0,0,2,2,0,58.5,0,0,0,33398
515,10700,37600,0.15,768,0,0,1,0,0,2,2,0,85.3,0,1,0,63934
516,16600,53700,0.15,624,0,0,0,1,0,1,3,0,90.4,0,0,1,64411
517,16800,55200,0.16,642,0,0,1,0,0,2,2,1,66.7,0,0,0,78904
518,16400,53400,0.15,882,0,0,1,0,0,2,3,0,66.4,0,1,0,52483
519,10900,33800,0.15,1023,0,60,1,0,0,2,4,0,108.4,0,1,0,47235
520,10900,77600,0.15,1216,0,0,1,0,1,4,3,0,103.5,0,0,1,88744
521,16500,52800,0.16,750,0,0,1,0,0,2,2,0,66.5,0,0,0,54466
522,16500,88800,0.16,855,0,161,1,0,0,3,2,1,37.1,0,0,1,100000
523,17200,59900,0.16,632,450,0,1,1,0,3,1,1,69.3,0,0,1,72713
524,17200,88900,0.16,845,300,0,1,0,0,3,1,1,63.3,0,0,1,113172
525,17200,57500,0.16,726,0,0,1,0,0,2,2,1,68.4,0,0,0,62025
526,15700,77800,0.15,900,360,0,1,0,0,2,2,1,83.5,0,0,1,97332
527,15900,79900,0.15,1122,0,136,1,0,0,2,5,1,86.7,0,0,0,90616
528,16400,81900,0.15,1370,0,0,1,0,0,3,3,1,92.4,0,0,1,117848
529,17700,75000,0.21,879,0,0,1,0,0,3,2,1,52.5,0,0,1,105076
530,16100,69100,0.15,884,0,0,1,0,0,2,3,1,88.3,0,0,1,76243
531,31700,76300,0.6,1233,0,0,1,0,0,3,2,0,75.7,0,0,1,115681
532,24200,107600,0.23,1389,0,273,1,0,0,4,2,1,54.3,0,0,1,132000
533,5800,101900,0.15,1404,0,100,1,1,0,4,3,1,3.2,0,0,0,128726
534,15300,70400,0.27,1080,600,0,1,0,0,3,3,1,68.3,0,0,0,64888
535,15800,124800,0.32,2224,0,0,1,0,1,3,5,1,79.5,0,0,1,141227
536,22600,90100,0.22,969,494,0,1,1,1,3,2,1,44.3,288,0,1,109737
537,25300,50100,0.28,672,0,0,1,0,0,2,2,1,68.1,0,0,0,68000
538,15200,200000,0.15,2379,0,0,2,1,1,3,5,0,52.2,0,0,1,184900
539,5800,66600,0.15,950,0,0,1,0,0,3,2,0,32.1,0,0,1,75000
540,21300,82500,0.21,1008,0,0,1,0,0,2,3,1,50.4,0,0,1,96378
541,5900,54900,0.15,1032,500,0,2,0,1,2,3,0,86.4,0,0,1,79202
542,18800,67500,0.16,874,0,0,1,0,0,3,2,0,64.5,0,0,1,89202
543,16400,72400,0.13,1034,0,0,1,0,0,2,3,1,70.5,0,0,1,99584
544,18000,85200,0.18,1210,400,0,1,0,0,2,3,1,53.7,0,0,1,112403
545,18000,86100,0.18,1231,480,168,1,0,0,3,2,1,53.4,0,0,1,104680
546,12000,59300,0.56,786,0,0,1,0,0,2,2,1,46.1,0,0,1,76250
547,6900,19700,0.12,870,0,0,1,0,0,2,3,0,95.3,0,1,0,16699
548,15800,47100,0.15,823,0,0,1,0,0,2,2,0,79.7,0,0,0,43380
549,3800,30900,0.07,1248,0,0,1,0,0,3,3,0,83.2,0,1,0,69000
550,6600,37100,0.2,1289,0,0,1,0,0,2,4,0,118.2,0,1,0,59900
551,8500,39500,0.15,768,0,0,1,0,0,2,2,1,62.3,0,0,1,60117
552,5800,59500,0.15,1976,0,0,2,0,0,3,5,0,88.4,0,1,0,73476
553,27300,65100,0.19,1008,0,0,1,0,0,3,2,0,53.5,288,1,0,91607
554,23400,82900,0.17,912,400,0,1,1,0,2,2,1,51.1,0,0,1,139900
555,25100,75100,0.2,912,0,0,1,0,0,3,2,1,44.6,0,0,1,112789
556,25100,98600,0.2,1120,516,0,1,1,0,3,2,1,36.6,0,0,1,118245
557,27600,149800,0.25,1436,600,0,2,1,2,3,3,1,48.6,440,0,1,153277
558,26000,117300,0.22,1354,500,0,1,1,0,3,2,1,47.2,0,0,1,136500
559,8200,57500,0.15,680,400,0,2,0,1,2,2,1,66.4,0,0,1,85519
560,7100,29900,0.13,792,0,0,1,0,0,2,3,0,98.7,0,1,0,24100
561,5500,64600,0.11,963,0,0,1,0,0,2,3,0,84.4,0,0,1,55059
562,27500,129500,0.32,1359,450,0,2,0,1,3,3,1,53.7,0,0,1,152216
563,6600,71900,0.19,1491,0,0,1,0,1,3,3,0,81.5,0,1,0,43380
564,5000,52500,0.14,1596,0,0,1,0,0,3,4,1,98.2,0,0,0,35000
565,5000,43900,0.14,1022,0,0,1,0,0,2,3,1,54.1,0,0,1,83000
566,5000,29500,0.14,612,0,0,1,0,0,2,3,0,94.2,0,0,0,34500
567,5600,89100,0.16,1260,0,0,2,0,0,4,2,1,13.7,0,0,0,81940
568,41500,152800,0.17,1371,0,0,2,0,1,3,2,1,1.1,394,0,0,199900
569,3400,29100,0.08,648,0,0,1,0,0,2,3,0,68.6,0,0,1,23136
570,3100,54700,0.06,1082,0,0,1,0,0,2,2,0,96.7,0,0,1,57744
571,8500,109900,0.22,2678,0,174,2,0,0,7,4,0,111.5,0,0,0,111646
572,24500,80700,0.28,912,456,0,1,1,0,4,1,1,52.7,384,0,1,115681
573,23700,60300,0.26,840,0,0,1,0,0,2,2,0,88.6,0,0,1,90616
574,26400,75400,0.37,976,350,0,1,0,0,2,2,0,56.6,240,0,0,101702
575,7700,44900,0.16,1115,0,0,1,0,0,3,3,1,97.1,0,0,1,69900
576,18400,73300,0.17,768,250,0,1,0,1,2,2,1,58.5,0,0,1,101124
577,7500,64600,0.17,1136,0,0,1,0,0,3,3,0,60.1,0,0,0,69000
578,2300,29300,0.07,748,0,0,1,0,0,2,2,1,80.4,0,1,0,18130
579,27900,91700,0.21,780,400,216,1,1,0,3,2,1,58.6,0,0,1,108450
580,27900,96000,0.21,942,0,388,1,0,0,2,3,1,67.4,0,0,0,126913
581,31600,135100,0.37,1536,0,528,1,1,1,3,3,1,42.6,460,0,1,192704
582,28300,115700,0.24,1220,0,0,1,0,0,3,2,1,58.6,360,0,1,160025
583,26900,78700,0.2,975,0,0,1,0,0,3,2,1,49.2,0,0,1,106000
584,28100,107900,0.24,1206,350,156,2,0,0,4,2,1,57.1,0,1,0,118000
585,65000,281100,0.51,2207,400,482,3,1,1,4,3,1,67.5,0,0,1,342571
586,106200,359800,0.78,3693,0,0,3,1,1,5,5,0,85.1,231,0,1,438000
587,25700,137100,0.15,1529,0,0,2,0,1,3,3,1,76.5,0,0,1,159357
588,25200,89700,0.14,1272,0,168,1,0,0,3,3,0,84.4,0,0,1,105920
589,35500,83400,0.22,1122,0,0,1,0,1,2,3,1,86.5,0,0,1,131160
590,29900,109700,0.12,988,0,0,1,0,1,2,3,1,82.1,0,0,1,135000
591,43400,116800,0.18,2241,500,160,1,0,0,6,4,1,94.6,0,0,1,187981
592,39000,84200,0.16,720,360,0,1,0,0,2,2,1,59.5,0,0,1,122142
593,23100,161500,0.14,1474,0,0,1,0,1,3,4,1,83.5,0,0,1,181305
594,39500,138600,0.16,2062,0,0,1,1,0,4,5,1,95.5,0,0,0,138364
595,17300,89200,0.16,962,0,0,1,0,0,2,2,1,50,0,0,1,114000
596,48500,91600,0.23,928,0,0,1,0,0,2,3,1,70.7,240,0,1,152313
597,20600,81300,0.5,1330,0,368,1,0,0,3,3,1,92.6,0,0,1,126285
598,16900,59700,0.22,1320,0,0,1,0,0,2,3,1,77.3,0,0,1,90175
599,33300,138300,0.19,1344,0,0,1,0,1,3,3,1,50.2,216,0,1,157500
600,29200,123800,0.16,1307,800,282,1,1,1,3,6,1,83.5,0,0,1,127249
601,26200,17000,0.17,1560,0,0,2,0,0,4,4,0,96.3,0,1,0,29500
602,30400,125300,0.21,1618,0,0,1,1,1,3,4,1,92.5,0,0,1,150292
603,19000,105100,0.12,1436,0,0,1,0,0,2,4,1,89.5,0,0,1,114270
604,30600,144300,0.24,2056,0,308,1,1,1,3,4,1,93.1,0,0,0,179900
605,20000,116500,0.12,956,0,114,1,0,0,2,3,1,63.5,0,0,1,139319
606,18300,87300,0.19,929,0,345,1,0,0,3,2,1,48.5,0,0,1,110978
607,27300,96500,0.17,1308,0,0,1,0,0,3,3,1,94.4,0,0,0,137410
608,31300,101200,0.19,1583,0,152,1,0,0,3,3,1,70.3,0,0,1,126818
609,48200,166000,0.24,1752,288,0,1,1,1,3,4,1,83.3,0,0,1,218520
610,70300,294400,0.48,2530,0,336,2,0,1,3,5,1,19.4,832,0,0,300584
611,23300,63200,0.15,920,350,0,1,0,0,2,3,1,96.3,0,0,0,89221
612,28500,55000,0.16,989,0,0,1,0,0,3,2,0,97.3,0,0,0,100000
613,28500,60600,0.16,828,0,0,1,0,0,2,2,1,98.7,0,0,1,91580
614,23000,109700,0.09,1248,0,0,1,0,1,3,3,0,87.6,0,0,1,131105
615,37300,119200,0.15,1617,0,240,1,1,1,3,3,1,68.2,0,0,1,155000
616,22000,66200,0.7,868,0,0,1,0,0,2,3,0,76.3,0,0,1,84450
617,23200,107700,0.14,1008,600,0,1,1,1,2,3,1,88.4,0,0,1,145903
618,31200,87100,0.19,1212,0,0,1,0,0,1,3,1,89.6,180,0,0,120501
619,9900,72500,0.11,1126,0,120,1,1,0,4,3,0,39.5,0,0,1,106874
620,40600,112700,0.27,1630,0,240,1,1,2,3,2,1,90.6,0,0,0,115681
621,49500,196900,0.27,2357,0,0,2,2,2,4,4,1,69.3,0,0,1,257644
622,46000,176000,0.22,1693,0,0,1,1,1,2,5,1,79.3,190,0,1,265000
623,26600,159500,0.18,1586,300,0,1,1,2,2,4,1,71.2,200,0,1,168000
624,27200,172900,0.2,1884,338,0,1,1,2,3,4,1,56.4,200,0,1,177488
625,16800,94100,0.15,784,0,120,1,0,0,2,2,0,33.2,0,0,1,112900
626,28600,130100,0.16,1855,0,140,1,1,1,4,4,1,99.2,0,0,1,143900
627,27200,102800,0.19,1379,400,0,1,0,0,3,2,1,56.2,0,0,1,156850
628,33200,112600,0.19,1541,0,384,1,0,1,2,5,1,79.7,0,0,1,149421
629,18100,82800,0.14,924,0,0,1,0,1,2,3,1,80.5,0,0,1,92561
630,25200,89600,0.19,1011,0,0,1,0,0,3,2,1,43.7,0,0,0,131972
631,25200,101400,0.19,926,694,142,2,0,0,3,2,1,65.4,0,0,1,128822
632,25200,85200,0.19,966,0,0,2,0,0,3,2,1,54.1,0,0,1,126900
633,25200,70800,0.19,760,360,40,1,0,0,2,2,1,60.1,0,0,1,122000
634,25200,67900,0.19,660,260,0,1,0,0,2,2,1,60.4,0,0,1,112600
635,25200,60700,0.19,656,0,0,1,0,1,2,2,1,60.6,0,0,1,72300
636,25900,73500,0.19,828,0,0,1,0,0,2,3,1,61.5,472,0,1,98763
637,25900,75400,0.19,660,300,0,1,0,1,2,2,1,57.3,0,0,1,128822
638,23000,60800,0.17,907,0,0,1,0,0,2,2,1,66.4,0,0,0,95424
639,20000,60600,0.15,688,0,0,1,0,0,2,2,1,48.2,0,0,1,90000
640,29000,97400,0.23,1193,440,120,2,1,1,2,3,1,43.3,0,0,1,140750
641,35100,58500,0.45,748,0,144,1,0,0,2,2,1,70.1,0,0,1,112000
